sketcher,refiner,load_dir,gcd,finetune,baseline,use_backup,f1,executable_f1,backup_f1_executable,backup_f1_non_executable,executable_rate
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,True,False,False,False,0.2063582008323457,0.21363364556972345,0.326813763891447,0.31449129806639975,0.9252830188679245
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,True,False,False,False,0.20267050097688735,0.20944808235016338,0.32803122852330285,0.2945272346168203,0.9290566037735849
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,True,False,False,False,0.2046084271425986,0.21150055200441273,0.3287672550246846,0.28324222350847855,0.9328301886792453
gpt-4o,llama-3-8b,outputs/outputs_1,True,False,False,True,0.5427674613401721,0.5398455202145973,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_2,True,False,False,True,0.5437735047560599,0.540871698115582,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_3,True,False,False,True,0.5396009860160803,0.5366506538132659,0.7511975989049319,0.7388888888888888,0.9886792452830189
gpt-4o,llama-3-8b,outputs/outputs_1,True,False,False,False,0.5363114498416914,0.5398455202145973,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_2,True,False,False,False,0.5373316915464967,0.540871698115582,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_3,True,False,False,False,0.5331409345588743,0.5366506538132659,0.7511975989049319,0.7388888888888888,0.9886792452830189
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,True,True,False,True,0.23112975613957215,0.21174096514808954,0.32521056053460706,0.33353519604816306,0.9260377358490566
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,True,True,False,True,0.22237891129120926,0.20690863539274312,0.32714313127412387,0.3058386607509887,0.929811320754717
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,True,True,False,True,0.23147429641591677,0.21281241885410176,0.32670669615911424,0.3130293619424054,0.9313207547169812
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,True,True,False,False,0.20473208865265388,0.21174096514808954,0.32521056053460706,0.33353519604816306,0.9260377358490566
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,True,True,False,False,0.2007045456186543,0.20690863539274312,0.32714313127412387,0.3058386607509887,0.929811320754717
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,True,True,False,False,0.20577524505853284,0.21281241885410176,0.32670669615911424,0.3130293619424054,0.9313207547169812
gpt-4o,llama-3-8b,outputs/outputs_1,True,True,False,True,0.551105899634418,0.5483220548361141,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_2,True,True,False,True,0.551105899634418,0.5483220548361141,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_3,True,True,False,True,0.5487540179371119,0.5459459139130215,0.7511975989049319,0.7388888888888888,0.9886792452830189
gpt-4o,llama-3-8b,outputs/outputs_1,True,True,False,False,0.5447424755724036,0.5483220548361141,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_2,True,True,False,False,0.5447424755724036,0.5483220548361141,0.7510199992225218,0.7388888888888888,0.9886706948640483
gpt-4o,llama-3-8b,outputs/outputs_3,True,True,False,False,0.5423857687136205,0.5459459139130215,0.7511975989049319,0.7388888888888888,0.9886792452830189
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,False,False,False,True,0.25633827154447336,0.22555677498428423,0.32771292540506597,0.3148805291822024,0.8437735849056603
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,False,False,False,True,0.24216771378678142,0.2183898112984288,0.33527714735300607,0.2696369652891392,0.8520754716981133
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,False,False,False,True,0.24753683442103036,0.21718549303295487,0.32972549435358317,0.30332090387483174,0.8467924528301887
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,False,False,False,False,0.2067878110540983,0.22555677498428423,0.32771292540506597,0.3148805291822024,0.8437735849056603
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,False,False,False,False,0.20158807247837737,0.2183898112984288,0.33527714735300607,0.2696369652891392,0.8520754716981133
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,False,False,False,False,0.20091895848483468,0.21718549303295487,0.32972549435358317,0.30332090387483174,0.8467924528301887
gpt-4o,llama-3-8b,outputs/outputs_1,False,False,False,True,0.5781375385150551,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-3-8b,outputs/outputs_2,False,False,False,True,0.5781375385150551,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-3-8b,outputs/outputs_3,False,False,False,True,0.5758312634542143,0.5582378270993592,0.7513667215756444,0.7448028131822597,0.9169811320754717
gpt-4o,llama-3-8b,outputs/outputs_1,False,False,False,False,0.5339870763664154,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-3-8b,outputs/outputs_2,False,False,False,False,0.5339870763664154,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-3-8b,outputs/outputs_3,False,False,False,False,0.5310711658910352,0.5582378270993592,0.7513667215756444,0.7448028131822597,0.9169811320754717
